latitude,longitude,altitude,geometry,position,username,commits,stars,languages,city,avatar
41.4433668,-0.8846827,,Point,498,magutierrez,414,0,Ruby,Madrid,https://avatars0.githubusercontent.com/u/4963216?v=3&s=64
42.1180915,-8.8495794,,Point,499,carlosgoce,413,2,Ruby,"Baiona, Pontevedra, Spain",https://avatars1.githubusercontent.com/u/2385242?v=3&s=64
41.6381571,2.3544922,,Point,501,mbiarnes,410,0,Java,Cardedeu - Barcelona,https://avatars0.githubusercontent.com/u/3669059?v=3&s=64
37.7616494,-3.7646191,,Point,502,vrivas,409,3,JavaScript,"Jaen, Jaén, Granada, Spain",https://avatars0.githubusercontent.com/u/3046042?v=3&s=64
42.2940141,-5.5198607,,Point,505,vicboma1,406,10,Java,Spain - Valencia,https://avatars3.githubusercontent.com/u/3646388?v=3&s=64
41.387917,2.1699187,,Point,506,juandp77,405,0,TeX and Shell,Barcelona,https://avatars1.githubusercontent.com/u/1690401?v=3&s=64
41.387917,2.1699187,,Point,507,agustincl,403,23,PHP,Barcelona,https://avatars0.githubusercontent.com/u/1106813?v=3&s=64
41.387917,2.1699187,,Point,508,gtrias,403,3,PHP,Barcelona,https://avatars0.githubusercontent.com/u/4225298?v=3&s=64
41.387917,2.1699187,,Point,509,frederic-perez,403,0,CMake,"Barcelona, Spain",https://avatars3.githubusercontent.com/u/1507147?v=3&s=64
41.387917,2.1699187,,Point,510,adrianolatorre,402,1,CSS,Barcelona,https://avatars1.githubusercontent.com/u/759356?v=3&s=64
41.6562873,-0.8765379,,Point,511,koke,402,118,Ruby,"Zaragoza, Spain",https://avatars0.githubusercontent.com/u/8739?v=3&s=64
41.5375002,2.4452776,,Point,512,aviscasillas,402,2,Ruby,"Mataró, Catalonia, Spain",https://avatars2.githubusercontent.com/u/1871959?v=3&s=64
37.7616494,-3.7646191,,Point,513,JCristobal,402,6,CSS,"Jaén, Granada",https://avatars0.githubusercontent.com/u/8878426?v=3&s=64
37.0025184,-3.9883887,,Point,514,antorof,401,5,Java,"Granada, Spain",https://avatars0.githubusercontent.com/u/5708747?v=3&s=64
41.8317965,1.750768,,Point,515,hcosta,400,7,JavaScript,"Súria, Barcelona",https://avatars1.githubusercontent.com/u/748822?v=3&s=64
43.3260969,-2.9877041,,Point,516,juanmanuelsanchez,400,0,JavaScript,"Leioa, Vizcaya",https://avatars2.githubusercontent.com/u/8442821?v=3&s=64
41.4433668,-0.8846827,,Point,517,baraalex,399,0,CSS,"Madrid, Spain",https://avatars0.githubusercontent.com/u/6618800?v=3&s=64
41.387917,2.1699187,,Point,518,philipp-germann,399,1,Python,Barcelona,https://avatars1.githubusercontent.com/u/8821566?v=3&s=64
41.4433668,-0.8846827,,Point,519,nmn,399,527,JavaScript,Madrid,https://avatars1.githubusercontent.com/u/3582514?v=3&s=64
41.387917,2.1699187,,Point,520,spiddy,399,6,JavaScript,Barcelona,https://avatars2.githubusercontent.com/u/367397?v=3&s=64
41.4433668,-0.8846827,,Point,521,jmelis,398,30,Ruby,Madrid,https://avatars2.githubusercontent.com/u/126666?v=3&s=64
41.387917,2.1699187,,Point,522,ercrema,398,0,R,Barcelona,https://avatars0.githubusercontent.com/u/2821047?v=3&s=64
36.7196484,-4.4200163,,Point,523,ban007,397,0,PHP,Málaga/España,https://avatars2.githubusercontent.com/u/3278508?v=3&s=64
41.6562873,-0.8765379,,Point,524,nestorsalceda,397,112,Ruby,Zaragoza / Madrid,https://avatars2.githubusercontent.com/u/310141?v=3&s=64
40.4166909,-3.7003454,,Point,525,cristianprofile,397,3,Java,Madrid/ Spain,https://avatars3.githubusercontent.com/u/7360956?v=3&s=64
41.4433668,-0.8846827,,Point,529,Darkhogg,395,13,Java,"Madrid, Spain",https://avatars1.githubusercontent.com/u/237337?v=3&s=64
41.4433668,-0.8846827,,Point,530,albertobaezap,394,0,Java,Madrid,https://avatars1.githubusercontent.com/u/6639333?v=3&s=64
41.4433668,-0.8846827,,Point,531,alexdeleon,394,14,Ruby,"Madrid, Spain",https://avatars0.githubusercontent.com/u/648720?v=3&s=64
36.7196484,-4.4200163,,Point,532,kalta,392,219,Erlang,"Málaga, Spain",https://avatars3.githubusercontent.com/u/1114529?v=3&s=64
39.754686,-3.8520904,,Point,533,canodelacuadra,392,0,CSS,"Toledo, Spain",https://avatars1.githubusercontent.com/u/5006582?v=3&s=64
37.0025184,-3.9883887,,Point,534,agarciamontoro,392,16,Shell,"Granada, Andalucía, Spain",https://avatars3.githubusercontent.com/u/3924815?v=3&s=64
41.4433668,-0.8846827,,Point,535,crbrox,392,4,Go,"Madrid, Spain",https://avatars3.githubusercontent.com/u/1384296?v=3&s=64
41.4433668,-0.8846827,,Point,536,alvarosanchez,391,139,Groovy,Madrid,https://avatars0.githubusercontent.com/u/153880?v=3&s=64
41.4433668,-0.8846827,,Point,537,ciscou,391,15,Ruby,Madrid,https://avatars1.githubusercontent.com/u/433346?v=3&s=64
42.2940141,-5.5198607,,Point,538,m1ndgap,391,0,Ruby,"Valencia, Spain",https://avatars0.githubusercontent.com/u/5792220?v=3&s=64
41.4433668,-0.8846827,,Point,539,mariogarcia,390,44,Groovy,Madrid,https://avatars1.githubusercontent.com/u/1414131?v=3&s=64
37.675267,-1.6975995,,Point,540,tonydspaniard,390,288,PHP,"Mallorca, Spain",https://avatars0.githubusercontent.com/u/566016?v=3&s=64
38.9860963,-3.9272629,,Point,542,j2sg,390,5,C,"Ciudad Real, Spain",https://avatars0.githubusercontent.com/u/677220?v=3&s=64
41.387917,2.1699187,,Point,543,poliva,390,507,C,Barcelona,https://avatars2.githubusercontent.com/u/1238981?v=3&s=64
41.387917,2.1699187,,Point,544,oscarfonts,390,17,Python,Barcelona,https://avatars2.githubusercontent.com/u/485651?v=3&s=64
41.387917,2.1699187,,Point,545,pauek,389,73,C++,"Barcelona, Spain",https://avatars1.githubusercontent.com/u/4069?v=3&s=64
41.4433668,-0.8846827,,Point,546,dciccale,389,1165,JavaScript,"Madrid, Spain",https://avatars2.githubusercontent.com/u/539546?v=3&s=64
36.5296879,-6.2926569,,Point,548,rafaparadela,387,10,CSS,"Cádiz, Spain",https://avatars2.githubusercontent.com/u/315070?v=3&s=64
41.6562873,-0.8765379,,Point,549,XayOn,387,69,Python,Zaragoza,https://avatars1.githubusercontent.com/u/107182?v=3&s=64
42.2313564,-8.7124471,,Point,550,carlosga,385,4,C#,"Vigo, Spain",https://avatars0.githubusercontent.com/u/721669?v=3&s=64
37.3892038,-5.9081615,,Point,553,trishagee,385,145,Java,"Sevilla, Spain",https://avatars2.githubusercontent.com/u/1479352?v=3&s=64
41.387917,2.1699187,,Point,554,fxn,385,1132,Ruby,Barcelona,https://avatars3.githubusercontent.com/u/3387?v=3&s=64
41.387917,2.1699187,,Point,556,dgutierr,384,1,Java,Barcelona,https://avatars2.githubusercontent.com/u/2429839?v=3&s=64
39.5760721,-4.9624159,,Point,557,fjcarreterox,382,0,PHP,"Seville, Spain",https://avatars1.githubusercontent.com/u/1847146?v=3&s=64
41.4433668,-0.8846827,,Point,558,jaimegildesagredo,382,289,Python,"Madrid, Spain",https://avatars0.githubusercontent.com/u/825580?v=3&s=64
42.2313564,-8.7124471,,Point,559,Pablo-Rodriguez,381,0,JavaScript,"Vigo, Galiza",https://avatars1.githubusercontent.com/u/5941733?v=3&s=64
41.6529434,-4.7283811,,Point,560,davivel,381,0,Java,"Valladolid, Spain",https://avatars3.githubusercontent.com/u/2225614?v=3&s=64
41.4433668,-0.8846827,,Point,561,fnl,379,82,Python,Madrid,https://avatars0.githubusercontent.com/u/109501?v=3&s=64
41.4433668,-0.8846827,,Point,562,juliangut,379,12,PHP,"Madrid , Spain",https://avatars3.githubusercontent.com/u/1104131?v=3&s=64
39.5760721,-4.9624159,,Point,563,pabarcgar,378,1,Java,"Seville, Spain",https://avatars2.githubusercontent.com/u/2338089?v=3&s=64
42.2940141,-5.5198607,,Point,564,jsanz,378,9,JavaScript,"Valencia, Spain",https://avatars3.githubusercontent.com/u/188264?v=3&s=64
41.4433668,-0.8846827,,Point,565,bomberstudios,377,2424,Ruby,"Madrid, Spain",https://avatars0.githubusercontent.com/u/3832?v=3&s=64
41.4433668,-0.8846827,,Point,566,dgarijo,377,18,Java,Madrid (Spain),https://avatars1.githubusercontent.com/u/1520666?v=3&s=64
41.387917,2.1699187,,Point,568,carlosvillu,376,96,JavaScript,Barcelona,https://avatars2.githubusercontent.com/u/179462?v=3&s=64
42.2940141,-5.5198607,,Point,569,dmontaner,375,4,R,Valencia - Spain,https://avatars3.githubusercontent.com/u/4466092?v=3&s=64
41.387917,2.1699187,,Point,572,martincalsyn,374,4,C# and C++,"Barcelona, Spain",https://avatars2.githubusercontent.com/u/2230497?v=3&s=64
41.387917,2.1699187,,Point,573,oscarmolinadev,374,8,C++,"Barcelona, Catalonia",https://avatars3.githubusercontent.com/u/6513086?v=3&s=64
41.4433668,-0.8846827,,Point,574,carlosgs,373,427,Python,"Madrid, Spain",https://avatars3.githubusercontent.com/u/1636266?v=3&s=64
41.387917,2.1699187,,Point,575,MarcosSegovia,371,1,PHP,"Barcelona, España",https://avatars2.githubusercontent.com/u/7728566?v=3&s=64
41.6529434,-4.7283811,,Point,576,crueda,371,0,Python,Valladolid - Zamora (Spain),https://avatars0.githubusercontent.com/u/1956285?v=3&s=64
37.0025184,-3.9883887,,Point,577,analca3,371,22,Python,"Granada, Andalucía, Spain",https://avatars1.githubusercontent.com/u/3939991?v=3&s=64
41.387917,2.1699187,,Point,578,nazcahawk,370,0,HTML,"Barcelona, Spain",https://avatars0.githubusercontent.com/u/12375782?v=3&s=64
41.387917,2.1699187,,Point,579,ArnauPrat,369,3,C++,Barcelona,https://avatars0.githubusercontent.com/u/5836966?v=3&s=64
37.0025184,-3.9883887,,Point,580,rafael1193,369,9,Shell,"Granada, Andalucía, Spain",https://avatars1.githubusercontent.com/u/436547?v=3&s=64
40.6818526,-3.0472188,,Point,581,angelortega,367,46,C,"El Casar, Guadalajara, Spain",https://avatars1.githubusercontent.com/u/910340?v=3&s=64
41.5532128,0.7055162,,Point,582,Panthro,367,3,Java,"Lleida, Lleida, Spain",https://avatars0.githubusercontent.com/u/1565421?v=3&s=64
41.4433668,-0.8846827,,Point,583,estelapedrero,367,0,CSS,Madrid,https://avatars2.githubusercontent.com/u/8995196?v=3&s=64
43.3441667,-3.0063889,,Point,584,MikelS,366,0,JavaScript,Getxo,https://avatars1.githubusercontent.com/u/1764699?v=3&s=64
41.4433668,-0.8846827,,Point,586,plafl,366,6,Python,"Madrid, Spain",https://avatars1.githubusercontent.com/u/6486862?v=3&s=64
41.387917,2.1699187,,Point,588,jbeficent,365,0,Makefile,"Barcelona, Spain",https://avatars0.githubusercontent.com/u/7683926?v=3&s=64
37.8833504,-1.140374,,Point,589,jjpcaste,364,0,R,Murcia - España (Spain),https://avatars1.githubusercontent.com/u/7204052?v=3&s=64
41.387917,2.1699187,,Point,590,palaumarc,364,0,Makefile,Barcelona,https://avatars3.githubusercontent.com/u/6428809?v=3&s=64
37.3892038,-5.9081615,,Point,591,albertomolina,364,3,Python,"Sevilla, Spain",https://avatars3.githubusercontent.com/u/1426921?v=3&s=64
41.4433668,-0.8846827,,Point,593,David-Estevez,363,18,Python,"Madrid, Spain",https://avatars1.githubusercontent.com/u/1451819?v=3&s=64
41.6529434,-4.7283811,,Point,594,masensio,362,0,,Valladolid,https://avatars1.githubusercontent.com/u/3862330?v=3&s=64
41.6562873,-0.8765379,,Point,595,blaxter,362,54,Ruby,"Zaragoza, Spain",https://avatars1.githubusercontent.com/u/8926?v=3&s=64
37.8833504,-1.140374,,Point,596,neshmi,362,54,Ruby,"Murcia, Spain",https://avatars0.githubusercontent.com/u/7353?v=3&s=64
43.2569629,-2.9234409,,Point,597,erichlf,361,1,TeX,"Bilbao, Basque Country -- Spain",https://avatars1.githubusercontent.com/u/1392578?v=3&s=64
41.387917,2.1699187,,Point,599,rocboronat,361,19,Java,Barcelona,https://avatars2.githubusercontent.com/u/456499?v=3&s=64
40.223488,-1.9795743,,Point,602,jesusprubio,359,139,JavaScript,A Coruña,https://avatars2.githubusercontent.com/u/2753855?v=3&s=64
41.6562873,-0.8765379,,Point,603,aaromnido,359,4,CSS,"Zaragoza, Spain",https://avatars2.githubusercontent.com/u/640649?v=3&s=64
41.387917,2.1699187,,Point,605,markets,358,185,Ruby,Barcelona,https://avatars0.githubusercontent.com/u/576701?v=3&s=64
41.387917,2.1699187,,Point,606,awesomebytes,355,61,Python,"Barcelona, Spain",https://avatars2.githubusercontent.com/u/1721716?v=3&s=64
42.2940141,-5.5198607,,Point,608,franciscop,354,236,JavaScript,"Valencia, Spain",https://avatars3.githubusercontent.com/u/2801252?v=3&s=64
41.4433668,-0.8846827,,Point,609,nando,354,67,Ruby,"Madrid, Spain",https://avatars0.githubusercontent.com/u/9823?v=3&s=64
41.6529434,-4.7283811,,Point,611,mariodebian,354,9,Shell,"Valladolid, Spain",https://avatars0.githubusercontent.com/u/522472?v=3&s=64
36.7196484,-4.4200163,,Point,613,rubenlh91,354,0,,Málaga,https://avatars3.githubusercontent.com/u/1457921?v=3&s=64
39.1312824,-4.9355971,,Point,615,jsmanrique,352,12,JavaScript,"Fuenlabrada, Spain",https://avatars1.githubusercontent.com/u/1178305?v=3&s=64
41.4433668,-0.8846827,,Point,616,LuisDiazUgena,352,10,Arduino,"Madrid, Spain",https://avatars0.githubusercontent.com/u/6543254?v=3&s=64
41.4433668,-0.8846827,,Point,617,jessfr42,351,7,JavaScript,Madrid - Valencia,https://avatars1.githubusercontent.com/u/8514581?v=3&s=64
41.387917,2.1699187,,Point,618,zakum42,351,0,Java,Barcelona,https://avatars2.githubusercontent.com/u/1764493?v=3&s=64
41.4433668,-0.8846827,,Point,619,dreyacosta,350,469,JavaScript,"Madrid, Spain",https://avatars2.githubusercontent.com/u/1833123?v=3&s=64
41.387917,2.1699187,,Point,620,peretuset,349,0,,"Barcelona, Spain",https://avatars1.githubusercontent.com/u/1165547?v=3&s=64
37.3892038,-5.9081615,,Point,621,Delawen,349,14,JavaScript,Sevilla,https://avatars2.githubusercontent.com/u/726590?v=3&s=64
41.4433668,-0.8846827,,Point,622,antespi,349,37,Shell,Madrid,https://avatars0.githubusercontent.com/u/1881111?v=3&s=64
41.387917,2.1699187,,Point,623,jcanell4,349,0,PHP,Barcelona,https://avatars2.githubusercontent.com/u/3582801?v=3&s=64
41.4433668,-0.8846827,,Point,624,inaki-ortizdelandaluce,348,0,Python,"Madrid, Spain",https://avatars2.githubusercontent.com/u/9471654?v=3&s=64
41.387917,2.1699187,,Point,625,ffont,348,12,JavaScript,Barcelona,https://avatars1.githubusercontent.com/u/478615?v=3&s=64
41.387917,2.1699187,,Point,626,Towerthousand,348,24,C++,Barcelona,https://avatars1.githubusercontent.com/u/3587309?v=3&s=64
41.387917,2.1699187,,Point,627,spite,347,1972,JavaScript,Barcelona,https://avatars1.githubusercontent.com/u/731885?v=3&s=64
41.4433668,-0.8846827,,Point,628,cavasanchez,345,5,Java,"Madrid,Spain",https://avatars0.githubusercontent.com/u/6108833?v=3&s=64
39.5719201,2.6165625,,Point,629,FdezI,345,0,CSS,"Lanzarote, Las Palmas (España)",https://avatars3.githubusercontent.com/u/5569540?v=3&s=64
37.0025184,-3.9883887,,Point,630,alvaro-gr,345,0,PHP,Granada,https://avatars1.githubusercontent.com/u/11256974?v=3&s=64
43.3208116,-1.9844474,,Point,631,daviddesancho,345,0,Python,Donostia - San Sebastián,https://avatars1.githubusercontent.com/u/1177446?v=3&s=64
42.2313564,-8.7124471,,Point,632,michogar,345,9,JavaScript,Vigo,https://avatars3.githubusercontent.com/u/694752?v=3&s=64
41.387917,2.1699187,,Point,633,TheAnswer,344,12,C,"Barcelona, Spain",https://avatars1.githubusercontent.com/u/557049?v=3&s=64
41.387917,2.1699187,,Point,634,adriacidre,344,3,PHP,Barcelona,https://avatars0.githubusercontent.com/u/593270?v=3&s=64
41.387917,2.1699187,,Point,635,miquelsoler,343,2,C++,Barcelona,https://avatars3.githubusercontent.com/u/1842840?v=3&s=64
42.2940141,-5.5198607,,Point,636,GrenderG,342,0,HTML,"Valencia, Spain",https://avatars2.githubusercontent.com/u/8654362?v=3&s=64
40.3491158,-3.8288109,,Point,637,Mortega5,342,6,HTML,"Alcorcón,Madrid, España",https://avatars0.githubusercontent.com/u/8302870?v=3&s=64
43.1841801,-2.4732889,,Point,638,Aitorzubizarret,342,0,CSS,"Eibar, Spain",https://avatars0.githubusercontent.com/u/1437157?v=3&s=64
41.4433668,-0.8846827,,Point,639,aagm,341,0,JavaScript,Madrid,https://avatars0.githubusercontent.com/u/9049441?v=3&s=64
41.4433668,-0.8846827,,Point,641,joserobleda,339,7,JavaScript,Madrid,https://avatars1.githubusercontent.com/u/1263865?v=3&s=64
42.3400086,-7.8646408,,Point,642,eusonlito,338,157,PHP,"Ourense, Galiza",https://avatars1.githubusercontent.com/u/644551?v=3&s=64
41.387917,2.1699187,,Point,643,hecrj,338,18,C++,Barcelona,https://avatars2.githubusercontent.com/u/518289?v=3&s=64
41.4433668,-0.8846827,,Point,644,alvarobrito,337,1,JavaScript,Madrid,https://avatars0.githubusercontent.com/u/6040537?v=3&s=64
41.4433668,-0.8846827,,Point,645,toqueteos,335,129,Go,"Madrid, Spain",https://avatars0.githubusercontent.com/u/699969?v=3&s=64
41.387917,2.1699187,,Point,646,shadeslayer,335,48,Shell,"Barcelona, Spain",https://avatars2.githubusercontent.com/u/188976?v=3&s=64
36.6865618,-6.1371725,,Point,647,mgidney,335,1,Python,Jerez,https://avatars2.githubusercontent.com/u/193646?v=3&s=64
41.387917,2.1699187,,Point,648,leemachin,335,635,JavaScript,Barcelona,https://avatars2.githubusercontent.com/u/736291?v=3&s=64
37.2492033,-4.5836511,,Point,649,garciparedes,334,21,Java,"Palencia, Spain",https://avatars1.githubusercontent.com/u/5640366?v=3&s=64
40.223488,-1.9795743,,Point,650,inercia,334,20,Python,"A Coruña, Spain",https://avatars1.githubusercontent.com/u/1841612?v=3&s=64
42.8804471,-8.5463034,,Point,651,pablopunk,333,2,CSS,Santiago de Compostela,https://avatars3.githubusercontent.com/u/4324982?v=3&s=64
42.2792952,-1.7501452,,Point,652,jmvargas,333,0,Objective-C and Java,"Los Palacios y Villafranca, Sevilla",https://avatars2.githubusercontent.com/u/7701660?v=3&s=64
41.387917,2.1699187,,Point,653,ggrandes,333,75,Java,"Barcelona, Spain",https://avatars1.githubusercontent.com/u/2364301?v=3&s=64
41.4433668,-0.8846827,,Point,654,luismesas,333,47,JavaScript,"Madrid, Spain",https://avatars2.githubusercontent.com/u/1609214?v=3&s=64
39.4702393,-0.3768049,,Point,655,gponsu,331,0,JavaScript,Valencia / Spain,https://avatars0.githubusercontent.com/u/1218494?v=3&s=64
28.46981,-16.2548558,,Point,656,Al3XKOoL,331,5,Makefile,Tenerife. Canary islands. Spain,https://avatars3.githubusercontent.com/u/6851981?v=3&s=64
41.4433668,-0.8846827,,Point,657,jogarc10,331,1,C,Madrid,https://avatars0.githubusercontent.com/u/9167774?v=3&s=64
41.387917,2.1699187,,Point,658,Theadd,330,73,JavaScript,Barcelona,https://avatars2.githubusercontent.com/u/78041?v=3&s=64
43.2569629,-2.9234409,,Point,659,jonan,330,101,Java,"Bilbao, Spain",https://avatars0.githubusercontent.com/u/1110193?v=3&s=64
43.3801347,-2.5855932,,Point,660,xmaeztu,330,1,Ruby,"Iruñea, Nafarroa",https://avatars3.githubusercontent.com/u/703490?v=3&s=64
37.3892038,-5.9081615,,Point,661,FranBarrera,329,0,Python,"Sevilla, Spain",https://avatars1.githubusercontent.com/u/6429335?v=3&s=64
40.9607395,-5.7465977,,Point,662,ntrrgc,329,17,Python,"Salamanca, Spain",https://avatars0.githubusercontent.com/u/1002436?v=3&s=64
41.9817957,2.8236999,,Point,663,jaimeiniesta,328,731,Ruby,"Girona, Spain",https://avatars1.githubusercontent.com/u/2629?v=3&s=64
37.0025184,-3.9883887,,Point,664,JArandaIzquierdo,328,0,Java,Granada (Spain),https://avatars2.githubusercontent.com/u/6824323?v=3&s=64
37.3892038,-5.9081615,,Point,665,pedroj,328,15,R,"Sevilla, Spain",https://avatars2.githubusercontent.com/u/1200554?v=3&s=64
42.3400086,-7.8646408,,Point,666,agjacome,327,4,Scala,"Ourense, Spain",https://avatars0.githubusercontent.com/u/470432?v=3&s=64
42.2940141,-5.5198607,,Point,667,colomet,327,0,JavaScript,Valencia,https://avatars1.githubusercontent.com/u/3929177?v=3&s=64
42.2313564,-8.7124471,,Point,668,luisgf,327,1,Python,"Vigo, Spain",https://avatars1.githubusercontent.com/u/2311341?v=3&s=64
43.0120868,-7.5558514,,Point,671,jesusVMayor,325,0,Python,Lugo,https://avatars1.githubusercontent.com/u/5393537?v=3&s=64
41.4433668,-0.8846827,,Point,672,davidsingal,325,8,JavaScript,"Madrid, Spain",https://avatars0.githubusercontent.com/u/674179?v=3&s=64
41.387917,2.1699187,,Point,673,castarco,324,13,PHP,"El Prat de Llobregat, Barcelona, Spain",https://avatars0.githubusercontent.com/u/251364?v=3&s=64
37.3892038,-5.9081615,,Point,674,dmsgago,324,0,CSS,"Sevilla, Andalucía, España",https://avatars3.githubusercontent.com/u/10972531?v=3&s=64
42.8100446,0.710633,,Point,676,ojgarciab,324,1,Java,Mostoles (Madrid - Spain),https://avatars2.githubusercontent.com/u/4188035?v=3&s=64
41.387917,2.1699187,,Point,677,poolqf,323,1565,Swift,Barcelona,https://avatars0.githubusercontent.com/u/7887319?v=3&s=64
28.46981,-16.2548558,,Point,678,alu0100696691,322,2,Ruby,"Santa cruz de Tenerife, Islas Canarias, España",https://avatars2.githubusercontent.com/u/5493485?v=3&s=64
41.4433668,-0.8846827,,Point,679,micaelgallego,322,0,Java,Madrid (Spain),https://avatars0.githubusercontent.com/u/1072424?v=3&s=64
42.8804471,-8.5463034,,Point,682,pablormier,321,7,Java,Santiago de Compostela,https://avatars3.githubusercontent.com/u/1433810?v=3&s=64
37.8847267,-4.7791517,,Point,683,danigm,320,73,Python,Córdoba (España),https://avatars0.githubusercontent.com/u/50350?v=3&s=64
41.1445142,1.3971,,Point,684,AlfredoRoca,320,0,Ruby,Torredembarra - Tarragona - Spain,https://avatars1.githubusercontent.com/u/8455554?v=3&s=64
41.4433668,-0.8846827,,Point,685,anistal,319,1,Java,Madrid,https://avatars1.githubusercontent.com/u/166239?v=3&s=64
41.6562873,-0.8765379,,Point,686,angelblxt,319,0,PHP and CSS,Zaragoza,https://avatars1.githubusercontent.com/u/1858409?v=3&s=64
42.2940141,-5.5198607,,Point,688,jatap,318,5,Ruby,Valencia,https://avatars2.githubusercontent.com/u/283011?v=3&s=64
41.4433668,-0.8846827,,Point,689,jjballano,317,5,JavaScript,"Dublin, Madrid, Valencia",https://avatars2.githubusercontent.com/u/378233?v=3&s=64
41.6529434,-4.7283811,,Point,691,palmerabollo,316,59,JavaScript,"Valladolid, Spain",https://avatars2.githubusercontent.com/u/673420?v=3&s=64
43.3602994,-5.844781,,Point,692,ivanarrizabalaga,316,0,JavaScript,"Oviedo, Asturias, Gijón",https://avatars0.githubusercontent.com/u/4146319?v=3&s=64
41.4433668,-0.8846827,,Point,693,edulix,316,11,JavaScript,"Madrid, Spain",https://avatars1.githubusercontent.com/u/81968?v=3&s=64
41.4433668,-0.8846827,,Point,695,SergioMorchon,316,4,JavaScript,"Madrid, España",https://avatars3.githubusercontent.com/u/4521712?v=3&s=64
41.387917,2.1699187,,Point,696,martiadrogue,315,0,PHP,Barcelona,https://avatars1.githubusercontent.com/u/1979791?v=3&s=64
41.387917,2.1699187,,Point,697,sbartek,314,0,R,"Barcelona, Spain",https://avatars1.githubusercontent.com/u/4888741?v=3&s=64
39.4702393,-0.3768049,,Point,698,jlaso,314,51,PHP,46010 Valencia (Spain),https://avatars1.githubusercontent.com/u/1332197?v=3&s=64
41.387917,2.1699187,,Point,699,mrcasals,313,39,Ruby,"Barcelona, Spain",https://avatars0.githubusercontent.com/u/491891?v=3&s=64
41.4433668,-0.8846827,,Point,700,JavierIH,313,2,Arduino,"Madrid, Toledo (SPAIN)",https://avatars1.githubusercontent.com/u/5154251?v=3&s=64
41.4433668,-0.8846827,,Point,701,pdgago,312,1,HTML,Madrid,https://avatars3.githubusercontent.com/u/1828469?v=3&s=64
41.387917,2.1699187,,Point,702,twinone,312,6,Shell,"Barcelona, Spain",https://avatars0.githubusercontent.com/u/4309591?v=3&s=64
41.4433668,-0.8846827,,Point,703,RickieES,312,0,CSS,"Madrid, Spain",https://avatars1.githubusercontent.com/u/4553333?v=3&s=64
41.6529434,-4.7283811,,Point,704,javiergonzper,312,0,Objective-C,"Valladolid, Spain",https://avatars2.githubusercontent.com/u/1815050?v=3&s=64
41.4433668,-0.8846827,,Point,705,dgrijuela,311,2,CSS,"Madrid, Spain",https://avatars0.githubusercontent.com/u/6791788?v=3&s=64
39.5719201,2.6165625,,Point,706,fernandoPalaciosGit,311,6,JavaScript,Palma de Mallorca,https://avatars0.githubusercontent.com/u/4712282?v=3&s=64
41.6529434,-4.7283811,,Point,707,ngosang,311,3,Python,"Valladolid, Spain",https://avatars3.githubusercontent.com/u/10577978?v=3&s=64
39.5719201,2.6165625,,Point,708,marcin-wosinek,310,5,JavaScript,"Las Palmas de GC, Spain",https://avatars1.githubusercontent.com/u/1024920?v=3&s=64
41.387917,2.1699187,,Point,709,jmgc,310,0,C,Barcelona,https://avatars1.githubusercontent.com/u/1560616?v=3&s=64
41.387917,2.1699187,,Point,710,Galbar,310,14,C++,"Barcelona, Spain",https://avatars2.githubusercontent.com/u/3595851?v=3&s=64
41.4433668,-0.8846827,,Point,711,ivanrod,310,0,JavaScript,Madrid,https://avatars3.githubusercontent.com/u/8859183?v=3&s=64
41.1186629,1.24533,,Point,712,argaen,310,4,Python,"Tarragona, Spain",https://avatars2.githubusercontent.com/u/3578154?v=3&s=64
41.387917,2.1699187,,Point,713,georgid,309,16,Python,Barcelona,https://avatars3.githubusercontent.com/u/5612394?v=3&s=64
37.0025184,-3.9883887,,Point,714,jlsuarezdiaz,309,3,Java and TeX,"Granada, Spain",https://avatars1.githubusercontent.com/u/9017643?v=3&s=64
37.0025184,-3.9883887,,Point,716,davidgasquez,309,38,C++,"Granada, Spain",https://avatars0.githubusercontent.com/u/1682202?v=3&s=64
41.4433668,-0.8846827,,Point,717,elmart,308,0,Python,Madrid,https://avatars0.githubusercontent.com/u/135757?v=3&s=64
41.4433668,-0.8846827,,Point,718,viccuad,308,51,Shell,"Madrid, Spain",https://avatars1.githubusercontent.com/u/2196685?v=3&s=64
41.4433668,-0.8846827,,Point,719,dfernandezlop,308,0,C++,"Madrid, Spain",https://avatars0.githubusercontent.com/u/6206290?v=3&s=64
41.6562873,-0.8765379,,Point,720,jorgeatgu,308,220,HTML,Zaragoza,https://avatars3.githubusercontent.com/u/2649175?v=3&s=64
41.4433668,-0.8846827,,Point,721,martgnz,308,7,CSS,Madrid,https://avatars1.githubusercontent.com/u/1236790?v=3&s=64
41.4433668,-0.8846827,,Point,724,julien,307,215,JavaScript,"Madrid, Spain",https://avatars3.githubusercontent.com/u/5572?v=3&s=64
43.2569629,-2.9234409,,Point,726,javray,307,6,JavaScript,"Spain, Bilbao",https://avatars0.githubusercontent.com/u/454310?v=3&s=64
41.4433668,-0.8846827,,Point,727,davidsanfal,307,10,Python,"Spain, Madrid",https://avatars3.githubusercontent.com/u/5907894?v=3&s=64
41.4433668,-0.8846827,,Point,728,Franx0,306,3,JavaScript,Madrid,https://avatars2.githubusercontent.com/u/8995180?v=3&s=64
41.4433668,-0.8846827,,Point,729,izqui,306,716,Go,"Madrid, Spain",https://avatars2.githubusercontent.com/u/447328?v=3&s=64
